label,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
indie,Biig Piig,0.811,0.452,7,-8.676,1,0.115,0.162,0.00305,0.12,0.556,121.058,199006,4
indie,Tame Impala,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018,239267,4
indie,Arctic Monkeys,0.654,0.828,1,-5.377,0,0.0281,0.00146,1.44e-4,0.122,0.79,112.056,183893,4
indie,Major Murphy,0.533,0.876,2,-5.452,1,0.0311,7.54e-4,0.178,0.0823,0.606,101.011,177326,4
indie,Matthewdavid,0.208,0.433,5,-12.396,1,0.0498,0.991,0.94,0.172,0.278,82.92,124000,4
indie,Super Besse,0.58,0.877,4,-7.782,0,0.0519,0.00165,0.773,0.111,0.902,140.003,261707,4
indie,Saigon Would Be Seoul,0.266,0.375,8,-14.899,0,0.037,0.927,0.976,0.373,0.177,85.265,228917,4
indie,קוסטה קפלן,0.597,0.58,11,-9.786,0,0.025,0.308,0.00109,0.0666,0.464,89.967,207360,4
indie,The OBGMs,0.46,0.949,7,-5.59,1,0.084,0.00141,0.304,0.234,0.214,146.051,113752,4
indie,LO,0.559,0.463,0,-11.841,1,0.0257,0.201,0.00226,0.122,0.155,99.014,229520,4
indie,Squid,0.526,0.71,2,-6.555,0,0.0624,0.00136,0.00384,0.638,0.363,135.063,270904,4
indie,Interpol,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,215827,4
indie,Lake Haze,0.805,0.775,5,-8.329,0,0.0365,0.707,0.9,0.11,0.715,134.999,233744,4
indie,The Temper Trap,0.542,0.813,2,-6.89,1,0.0429,0.0765,0.252,0.116,0.305,129.09,234360,4
indie,Tomer Yeshayahu,0.636,0.568,11,-8.232,1,0.0401,0.655,5.18e-5,0.346,0.884,118.444,247595,4
indie,Chiiild,0.775,0.438,7,-8.479,1,0.0598,0.654,0.0796,0.131,0.637,142.027,171693,4
indie,Neil Mukherjee,0.331,0.164,2,-20.87,1,0.0431,0.94,0.903,0.112,0.408,181.035,242000,5
indie,Acollective,0.516,0.513,10,-11.12,0,0.0298,0.512,0.289,0.117,0.48,173.047,193294,4
indie,Arca,0.669,0.732,6,-8.724,0,0.244,0.00308,0,0.0492,0.727,150.043,148577,4
indie,Yves Tumor,0.584,0.703,7,-7.236,0,0.0837,0.0211,1.64e-6,0.535,0.65,94.01,106102,4
indie,Faye Webster,0.613,0.376,6,-8.592,0,0.0377,0.0919,0.324,0.149,0.496,170.2,195627,4
indie,Hard-FI,0.557,0.833,10,-4.559,1,0.0663,0.00226,3.25e-6,0.161,0.815,125.205,253307,4
indie,Local Boy,0.629,0.878,2,-6.194,1,0.0701,0.00811,5.83e-5,0.419,0.516,160.022,204000,4
indie,DUCAT,0.646,0.891,7,-4.386,0,0.0853,0.00172,0.0135,0.123,0.851,123.022,181468,4
indie,Jacques Dutronc,0.773,0.483,9,-9.303,1,0.0818,0.0166,0,0.0907,0.755,166.116,114773,4
indie,Fake Blood,0.727,0.847,1,-6.021,1,0.217,0.014,0.128,0.144,0.64,128.015,335800,4
indie,Georgia,0.627,0.806,1,-6.153,0,0.0379,0.0586,0.0504,0.556,0.413,114.022,188694,4
indie,Sir Simon,0.614,0.806,5,-9.142,1,0.0679,0.267,0.0796,0.109,0.746,164.074,193000,4
indie,Morphine,0.576,0.494,10,-12.242,0,0.0605,0.106,0.174,0.13,0.587,96.478,199667,4
indie,chemical club,0.619,0.702,1,-4.824,0,0.0314,0.0057,5.73e-4,0.161,0.742,121.026,251250,4
indie,Ethan Tasch,0.834,0.48,7,-9.227,1,0.0309,0.689,0.0518,0.141,0.67,114.034,210777,4
indie,Yehu Yaron,0.487,0.816,2,-6.988,1,0.0492,0.0148,0.176,0.0952,0.745,172.09,268241,4
indie,Dontmesswithjuan,0.288,0.46,10,-13.262,1,0.0701,0.696,0.00952,0.428,0.564,92.96,225493,4
indie,alt-J,0.698,0.875,3,-4.45,1,0.0482,0.456,0.0157,0.0826,0.811,101.989,173631,4
indie,Ralph Castelli,0.598,0.466,11,-11.611,0,0.214,0.0584,0.0401,0.431,0.572,89.621,155985,4
indie,Tim Atlas,0.837,0.661,2,-7.052,1,0.0402,0.446,0.014,0.227,0.891,105.002,177498,4
indie,Angelo De Augustine,0.597,0.157,7,-17.199,0,0.0451,0.962,0.0259,0.107,0.498,81.009,194027,4
indie,Plastic Bertrand,0.422,0.943,10,-4.365,1,0.0954,0.074,6.83e-5,0.105,0.845,165.764,182133,4
indie,BLOWSOM,0.806,0.666,4,-7.019,0,0.0595,0.3,2.16e-5,0.119,0.766,123.975,200449,4
indie,LCD Soundsystem,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-5,0.114,0.974,135.923,314557,4
indie,flowerkid,0.324,0.216,8,-12.174,1,0.0441,0.882,0.00783,0.0896,0.123,180.234,253018,3
indie,Sylvan Esso,0.456,0.456,0,-8.182,1,0.166,0.326,0.00146,0.0958,0.187,100.026,268213,4
indie,Fenne Lily,0.554,0.911,8,-6.282,1,0.0292,0.482,0.542,0.0668,0.968,157.621,194973,4
indie,Kings of Leon,0.494,0.637,0,-6.004,1,0.0336,0.0789,2.77e-5,0.215,0.175,140.034,175547,4
indie,Mk.gee,0.734,0.552,2,-7.595,1,0.123,0.598,0.835,0.107,0.714,91.064,228947,4
indie,Flyying Colours,0.225,0.865,9,-6.572,1,0.0919,4.9100000000000004e-06,0.125,0.579,0.197,99.368,223013,4
indie,The 1975,0.525,0.286,2,-15.92,1,0.0347,0.879,0.00799,0.334,0.574,78.945,264007,4
indie,Gaffa Tape Sandy,0.358,0.912,9,-4.651,1,0.05,3.36e-6,0.00271,0.122,0.578,156.873,205400,4
indie,Blur,0.542,0.626,0,-7.105,1,0.0242,0.0789,5.08e-4,0.277,0.813,89.734,305213,4
indie,Oasis,0.335,0.776,9,-5.32,0,0.0325,9.27e-6,9.51e-6,0.369,0.219,90.59,276867,4
indie,Natural Child,0.425,0.515,2,-10.005,1,0.037,0.682,0.0534,0.105,0.814,93.174,174587,4
indie,Vistas,0.462,0.935,4,-4.794,1,0.0509,0.00128,0.00923,0.368,0.757,171.918,180490,4
indie,fanclubwallet,0.709,0.517,7,-8.077,1,0.0335,0.277,0.118,0.484,0.429,105.369,132000,4
indie,Polo & Pan,0.643,0.748,2,-6.535,0,0.0386,0.235,0.191,0.815,0.583,96.004,238465,4
indie,Soulwax,0.58,0.91,10,-5.942,0,0.0316,0.247,0.909,0.0937,0.344,112.816,326387,4
indie,Psychic Ills,0.191,0.376,1,-9.946,1,0.0341,0.47,0.775,0.104,0.194,159.53,280720,3
indie,The Academic,0.772,0.809,2,-4.212,1,0.0355,0.0135,2.5e-6,0.0278,0.891,120.975,203474,4
indie,Doss,0.397,0.922,8,-6.239,1,0.0429,0.00776,0.772,0.338,0.0683,102.989,209709,4
indie,The Strokes,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573,4
indie,Spoon,0.693,0.528,7,-10.855,1,0.0365,0.0714,0.0015,0.671,0.905,145.157,222107,4
indie,070 Shake,0.539,0.638,7,-6.049,1,0.136,0.00676,0,0.123,0.222,179.822,213333,4
indie,Freak Slug,0.693,0.528,1,-8.468,1,0.0259,0.699,0.846,0.114,0.597,107.949,191528,4
indie,Surfing,0.523,0.923,5,-7.203,0,0.0329,0.00152,0.878,0.353,0.796,94.012,203387,4
indie,Khazali,0.673,0.642,0,-11.907,1,0.0449,0.326,0.0274,0.109,0.0744,115.973,217367,4
indie,Purity Ring,0.609,0.797,5,-4.45,0,0.0404,0.0182,8.68e-6,0.434,0.4,130.053,209760,4
indie,Cut out Club,0.388,0.848,5,-6.939,0,0.0503,0.00381,1.39e-6,0.102,0.536,166.216,192493,4
indie,The Pretty Things,0.439,0.795,2,-9.424,1,0.0314,0.00407,0.00114,0.296,0.789,84.846,212067,4
indie,Madeline Kenney,0.511,0.674,9,-9.536,1,0.0274,0.117,0.0105,0.129,0.663,173.949,283371,4
indie,Interpol,0.377,0.938,5,-4.9,1,0.0618,5.18e-5,0.58,0.0705,0.385,120.514,251293,4
indie,The Libertines,0.596,0.727,6,-5.763,0,0.0405,0.00481,3.28e-5,0.0554,0.678,135.091,178813,4
indie,Black Rebel Motorcycle Club,0.415,0.901,2,-3.124,1,0.0428,0.00987,0.361,0.136,0.424,128.216,225333,4
indie,daydream Masi,0.656,0.669,5,-8.371,0,0.0415,0.0788,0,0.136,0.509,149.909,183218,4
indie,Low Island,0.681,0.717,9,-8.112,0,0.0346,0.143,2.99e-4,0.409,0.177,124.048,222284,4
indie,Valence,0.69,0.594,10,-6.736,1,0.0299,0.0736,9.18e-4,0.0848,0.542,116.995,253556,4
indie,Led Zeppelin,0.367,0.779,9,-8.334,1,0.0488,0.00574,0.00708,0.288,0.794,90.354,191827,4
indie,Virtual Mage,0.699,0.491,9,-10.454,1,0.0348,4.49e-5,0.811,0.119,0.693,123.968,206000,4
indie,Still Woozy,0.734,0.518,11,-9.514,0,0.0813,0.556,0.00282,0.111,0.555,101.083,166000,4
indie,London Grammar,0.572,0.583,2,-7.407,1,0.0412,0.153,1.09e-4,0.0977,0.181,84.017,221388,4
indie,Peter Bjorn and John,0.699,0.812,0,-6.005,1,0.0377,0.0164,7.63e-4,0.105,0.662,138.185,276693,4
indie,Pinkshinyultrablast,0.12,0.87,9,-6.984,1,0.0995,0.0018,0.815,0.0834,0.0536,179.815,950210,3
indie,James Blake,0.289,0.619,0,-5.97,1,0.125,0.877,0.0298,0.397,0.197,72.139,231807,3
indie,Beck,0.686,0.729,7,-4.848,1,0.0298,0.175,8.33e-4,0.137,0.79,123.546,192933,4
indie,Broadcast,0.191,0.406,9,-12.165,1,0.0383,0.0725,0.783,0.0734,0.0374,117.062,289627,4
indie,Empress Of,0.379,0.312,0,-10.062,1,0.0389,0.869,0.00781,0.0903,0.0389,125.353,204293,4
indie,Electric Six,0.399,0.975,7,-5.237,1,0.0991,1.14e-4,6.24e-4,0.152,0.319,171.971,140907,4
indie,FIDLAR,0.3,0.998,4,-1.7,1,0.084,3.9e-4,0,0.376,0.379,181.866,202573,4
indie,Best Frenz,0.718,0.4,2,-6.901,1,0.0315,0.0341,0.00143,0.109,0.429,86.014,238547,4
indie,Wilco,0.621,0.962,2,-6.469,1,0.0454,0.282,0.126,0.132,0.653,143.99,229489,4
indie,Circa Waves,0.789,0.692,2,-4.733,1,0.0295,0.0326,0.00548,0.157,0.705,103.975,220107,4
indie,Ichon,0.855,0.411,3,-10.648,0,0.0349,0.259,2e-6,0.0777,0.899,111.02,229225,4
indie,Glass Animals,0.854,0.671,7,-7.158,1,0.0543,0.019,0.383,0.105,0.631,107.994,234372,4
indie,Yan Wagner,0.75,0.681,0,-6.906,1,0.0401,0.011,0.549,0.0684,0.967,125.005,201080,4
indie,strongboi,0.633,0.625,7,-8.871,1,0.0388,0.678,0.00216,0.0911,0.393,131.99,284442,4
indie,girlhouse,0.567,0.532,2,-9.171,1,0.0324,0.191,2.69e-4,0.143,0.196,122.987,214634,4
indie,Movulango,0.744,0.481,2,-8.819,1,0.0393,0.0121,0.0498,0.0722,0.702,112.008,171013,4
indie,Sun Tailor,0.642,0.516,11,-7.804,1,0.0458,0.36,0.399,0.0835,0.695,83.442,222235,4
indie,Asaf Avidan,0.71,0.696,5,-5.674,0,0.0415,0.0403,0.00395,0.131,0.594,75.496,232247,4
indie,Flyte,0.588,0.363,9,-9.153,1,0.0281,0.185,0.00883,0.149,0.509,142.993,209493,4
indie,SebastiAn,0.77,0.748,2,-8.906,1,0.21,0.00217,0.881,0.0905,0.729,118.931,299947,4
indie,The Flaming Lips,0.33,0.556,7,-11.494,1,0.0796,0.207,4.39e-5,0.315,0.506,173.828,222279,4
indie,Drop Nineteens,0.414,0.404,5,-14.677,1,0.0293,2.44e-5,0.433,0.121,0.156,102.883,535600,4
indie,The Jam,0.424,0.873,9,-6.13,0,0.0434,0.00451,0.0202,0.109,0.82,157.403,208041,4
indie,Persona La Ave,0.679,0.684,8,-7.691,1,0.166,0.124,0.45,0.587,0.786,169.939,324800,3
indie,DJ Eq,0.973,0.78,8,-6.255,1,0.377,0.0171,0.118,0.152,0.656,124.818,292788,4
indie,Jungle,0.713,0.735,10,-5.502,0,0.051,8.79e-4,0.535,0.235,0.501,125.995,257263,4
indie,Sid Vicious,0.236,0.823,4,-7.165,1,0.0863,0.699,0.643,0.364,0.259,175.38,244813,4
indie,Sesame Girl,0.354,0.7,4,-7.929,1,0.0382,0.0537,0.122,0.0941,0.618,163.907,235747,4
indie,Badge Époque Ensemble,0.543,0.525,0,-7.144,1,0.0347,0.228,0.927,0.0801,0.695,112.892,213047,4
indie,Orange Juice,0.881,0.546,7,-9.357,1,0.0407,0.0532,1.49e-4,0.0497,0.852,102.814,320413,4
indie,Haya Miller,0.35,0.829,2,-5.694,1,0.0681,0.155,0,0.483,0.435,122.361,165314,4
indie,Courtney Barnett,0.467,0.848,11,-6.356,0,0.0446,4.84e-6,4.08e-5,0.383,0.552,136.075,230560,4
indie,CAN,0.806,0.6,9,-11.02,1,0.0535,0.0251,0.187,0.0408,0.932,113.544,214227,4
indie,Crystal Castles,0.746,0.691,4,-7.533,0,0.0403,0.184,0.0259,0.205,0.888,119.982,258453,4
indie,fijitrip,0.696,0.661,6,-5.996,1,0.0877,0.00103,3.21e-5,0.114,0.397,121.032,180822,4
indie,The Jungle Giants,0.664,0.759,9,-4.926,0,0.0428,0.0169,0.0025,0.179,0.771,160.023,221466,4
indie,Jungle,0.552,0.883,10,-5.61,0,0.0355,0.209,4.9100000000000004e-06,0.0912,0.745,99.967,181773,4
indie,The Who,0.572,0.688,9,-4.96,1,0.0608,0.0474,0,0.072,0.856,138.841,125320,4
indie,Julia Jacklin,0.471,0.811,4,-3.956,1,0.0389,1.25e-4,4.08e-5,0.117,0.37,141.967,182307,4
indie,Ondo Fudd,0.279,0.238,6,-20.501,0,0.0467,0.924,0.295,0.249,0.139,129.375,275312,4
indie,Repenter,0.378,0.764,11,-10.469,1,0.0857,0.0211,0.226,0.355,0.354,149.385,250867,4
indie,Alaska Reid,0.348,0.368,2,-11.761,1,0.046,0.843,0.00218,0.399,0.0488,140.122,200571,4
indie,Dhruv Visvanath,0.458,0.456,3,-10.638,0,0.0389,0.271,0.929,0.0975,0.695,96.615,185639,4
indie,The Mothers Of Invention,0.311,0.775,2,-12.683,1,0.076,0.506,0,0.897,0.477,121.352,350053,4
indie,Noga Erez,0.778,0.63,9,-7.135,0,0.182,0.216,0,0.0968,0.705,97.035,165862,4
indie,The Byrds,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-5,0.052,0.755,124.474,229360,4
indie,Molchat Doma,0.41,0.529,11,-9.662,0,0.039,0.406,0.885,0.11,0.828,160.06,178860,3
indie,T. Rex,0.363,0.803,0,-8.089,1,0.06,0.0117,0.00601,0.189,0.718,156.047,266533,4
indie,T. Rex,0.788,0.748,9,-6.907,1,0.0306,0.451,0.00408,0.104,0.845,121.047,284683,4
indie,Ben Wendel,0.215,0.104,4,-14,1,0.0333,0.951,0.0121,0.0761,0.0637,78.62,231025,4
indie,LCD Soundsystem,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-5,0.114,0.974,135.923,314557,4
indie,Landon Caldwell,0.206,0.346,7,-15.284,1,0.0408,0.946,0.913,0.176,0.0352,136.344,617662,4
indie,Fleet Foxes,0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,244187,4
indie,Ashe,0.509,0.498,2,-6.94,1,0.0315,0.413,0,0.0674,0.283,99.729,222861,4
indie,galen tipton,0.721,0.759,11,-7.9,0,0.208,0.0125,0.67,0.061,0.369,160.025,246000,4
indie,Phani Narayana,0.577,0.636,9,-10.157,1,0.13,0.823,0.00173,0.142,0.567,98.055,301933,4
indie,Circa Waves,0.789,0.692,2,-4.733,1,0.0295,0.0326,0.00548,0.157,0.705,103.975,220107,4
indie,Shiruetto,0.807,0.712,1,-8.494,0,0.322,0.00549,0.14,0.386,0.639,120.011,220000,4
indie,Gilad Kahana,0.689,0.55,0,-6.298,1,0.0281,0.202,1.72e-4,0.126,0.581,112.625,228696,4
indie,bdrmm,0.574,0.564,9,-6.453,1,0.0307,0.0133,0.737,0.1,0.749,147.974,226468,4
indie,Earth Dad,0.699,0.539,1,-9.335,0,0.0293,0.834,0.0985,0.0953,0.454,150.018,178400,4
indie,The Cure,0.458,0.731,11,-12.049,0,0.145,0.0487,0.0215,0.116,0.784,80.425,218960,4
indie,Prasanna,0.437,0.547,0,-12.16,1,0.0529,0.806,0.919,0.0781,0.979,184.04,419747,3
indie,Broken Bells,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-6,0.283,0.603,79.955,232200,4
indie,Tame Impala,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,4
indie,IDLES,0.24,0.956,0,-3.335,1,0.07,3.39e-5,7.52e-4,0.0579,0.205,93.486,187451,4
indie,Mazzy Star,0.42,0.33,9,-13.925,1,0.0275,0.245,6.79e-4,0.0677,0.175,157.143,295600,3
indie,Sharon Van Etten,0.605,0.442,8,-14.252,1,0.0623,0.29,0.0122,0.219,0.72,139.979,272068,4
indie,Adiós Amores,0.556,0.764,5,-5.525,0,0.0334,0.00519,2.44e-5,0.122,0.664,163.997,157119,3
indie,Moss,0.59,0.73,7,-6.726,1,0.0293,0.0397,0.125,0.182,0.709,146.939,238099,4
indie,Quixotic,0.62,0.694,9,-9.496,0,0.0663,0.0409,0.937,0.0996,0.109,125.031,332000,4
indie,Warpaint,0.331,0.639,11,-9.07,0,0.0361,0.253,0.356,0.0856,0.428,84.545,291758,4
indie,Smoothboi Ezra,0.721,0.193,4,-18.845,0,0.0385,0.788,0.00622,0.0552,0.254,109.967,144545,4
indie,Kasabian,0.526,0.776,7,-4.169,1,0.0852,4.31e-4,0.0157,0.334,0.524,131.194,207373,4
indie,Squid,0.391,0.835,7,-4.944,1,0.0702,0.00485,0.00514,0.118,0.109,129.024,300820,4
indie,Vagabon,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,272230,4
indie,Catfish and the Bottlemen,0.489,0.892,11,-4.757,0,0.0786,3.69e-4,0.00293,0.411,0.598,137.93,160886,4
indie,iogi,0.843,0.564,11,-6.267,0,0.0398,0.0561,0.234,0.0376,0.738,99.016,219525,4
indie,Lianne La Havas,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,298720,4
indie,Faraway Friends,0.697,0.567,7,-7.628,1,0.0686,0.336,1.76e-4,0.193,0.168,94.991,194480,4
indie,King Gizzard & The Lizard Wizard,0.547,0.647,11,-8.53,0,0.0728,0.00431,0.66,0.1,0.404,166.214,220217,4
indie,Yishai Kiczales,0.631,0.513,7,-9.505,1,0.0292,0.283,1.03e-5,0.154,0.366,110.001,200962,4
indie,Klaxons,0.463,0.836,2,-2.776,0,0.0381,4.18e-4,7.38e-6,0.25,0.713,141.955,165120,4
indie,Khruangbin,0.504,0.323,6,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,201917,4
indie,Simple Minds,0.521,0.818,9,-11.535,1,0.0533,0.0686,0.0264,0.327,0.59,114.49,253267,4
indie,L a z u l i _ y e l l o w,0.43,0.947,4,-6.238,0,0.0535,0.17,0.899,0.242,0.276,179.006,189333,4
indie,Aya Zahavi Feiglin,0.594,0.554,0,-6.215,0,0.0314,0.385,6.03e-4,0.0962,0.507,134.041,228215,4
indie,Skule Toyama,0.698,0.886,3,-8.049,0,0.425,0.248,1.11e-5,0.751,0.698,125.109,261135,4
indie,Shannon Lay,0.486,0.391,3,-9.131,1,0.0333,0.832,5.45e-5,0.107,0.501,123.082,278317,4
indie,Adult Mom,0.542,0.668,0,-5.924,1,0.0309,0.225,1.87e-6,0.096,0.651,104.914,194631,4
indie,The Polar Boys,0.581,0.833,3,-6.509,1,0.0547,0.114,3.9e-5,0.0748,0.557,170.039,207238,4
indie,TVVIN_PINEZ_M4LL,0.478,0.667,1,-8.702,1,0.0953,0.0756,0.00172,0.406,0.891,171.38,109633,4
indie,This Mortal Coil,0.215,0.24,10,-12.597,1,0.0407,0.842,5.9e-6,0.135,0.0892,128.729,211093,5
indie,Kutiman,0.42,0.721,10,-6.08,1,0.0313,4.49e-4,0,0.112,0.367,85.471,202900,4
indie,deryk,0.641,0.464,9,-9.365,0,0.0464,0.631,0.0334,0.0868,0.246,145.862,177493,4
indie,The Fall,0.704,0.917,1,-7.902,0,0.122,9.12e-5,0.00546,0.0459,0.336,110.606,283947,4
indie,Molly Burch,0.831,0.66,8,-5.284,0,0.0301,0.362,0.00431,0.0674,0.942,110.019,245580,4
indie,Asaf Avidan,0.71,0.696,5,-5.674,0,0.0415,0.0403,0.00395,0.131,0.594,75.496,232247,4
indie,Arcade Fire,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333,4
indie,Television,0.494,0.657,7,-7.543,1,0.0397,0.0632,0.449,0.0849,0.737,118.194,645000,4
indie,latenitexeno,0.565,0.398,2,-12.205,1,0.0256,0.286,0.568,0.143,0.0728,89.973,187687,4
indie,אביב מארק,0.4,0.723,2,-7.679,1,0.0626,0.349,0.00124,0.265,0.201,184.475,183164,4
indie,Lana Del Rey,0.49,0.104,4,-13.208,0,0.0635,0.964,0,0.162,0.278,86.675,324499,4
indie,SAULT,0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,0.502,114.472,206947,4
indie,strawbey,0.282,0.473,6,-9.029,0,0.0318,0.284,0.749,0.107,0.046,105.179,297613,4
indie,JAWS,0.469,0.84,5,-7.203,1,0.0465,0.00249,0.0273,0.352,0.234,104.489,261787,4
indie,Bleached,0.761,0.273,9,-9.251,1,0.041,0.776,0,0.0866,0.412,130.914,223173,4
indie,Ackerman,0.447,0.901,4,-5.791,1,0.0744,0.247,0.282,0.126,0.759,65.974,237787,4
indie,Lara Snow,0.568,0.575,6,-6.936,1,0.0454,0.151,0,0.0943,0.649,80.005,219647,4
indie,The 1975,0.478,0.456,7,-6.844,1,0.0529,0.122,1.98e-5,0.214,0.268,171.9,247265,4
indie,Bachelor,0.655,0.649,7,-7.805,1,0.0285,0.34,0.0721,0.143,0.718,137.937,267922,4
indie,slowthai,0.404,0.532,0,-8.989,1,0.0409,0.683,0.158,0.164,0.339,159.864,200933,4
indie,Miynt,0.625,0.571,11,-9.279,1,0.0379,0.181,0.235,0.055,0.0542,119.967,271410,4
indie,Shanique Marie,0.753,0.828,8,-7.007,0,0.0447,0.19,0.0957,0.147,0.97,124.992,249213,4
indie,Shamir,0.346,0.594,7,-7.44,1,0.0662,0.228,0.00275,0.0964,0.362,176.051,203728,4
indie,Mathilda Homer,0.815,0.59,10,-4.965,1,0.0503,0.0345,8.1e-4,0.202,0.934,114.024,176292,4
indie,The Monks,0.476,0.731,0,-7.658,1,0.148,0.484,3.92e-4,0.129,0.613,126.8,142613,4
indie,SEB,0.706,0.824,0,-7.959,1,0.0694,0.355,1.33e-4,0.111,0.86,94.98,132000,4
indie,Half Waif,0.532,0.47,1,-8.564,1,0.0718,0.775,9.8e-6,0.142,0.297,152.762,203200,4
indie,Grrrl Gang,0.366,0.866,7,-4.084,1,0.0706,2.92e-4,2.92e-4,0.324,0.221,124.895,272347,4
indie,Unknown Mortal Orchestra,0.281,0.918,1,-3.845,1,0.32,0.166,0.00669,0.323,0.36,99.455,273137,4
indie,Nothing,0.248,0.687,2,-6.233,1,0.0393,0.00224,0.85,0.0639,0.17,164.622,270853,4
indie,Jay Som,0.426,0.883,7,-5.597,1,0.0429,0.0512,0.839,0.121,0.657,95.042,233583,4
indie,Blind Seagull,0.301,0.578,7,-4.601,1,0.0421,3.56e-6,0.916,0.225,0.0978,174.897,161045,4
indie,Jackie Hayes,0.638,0.666,4,-6.951,0,0.0392,0.00784,6.65e-5,0.314,0.651,131.962,185455,4
indie,Major Murphy,0.533,0.876,2,-5.452,1,0.0311,7.54e-4,0.178,0.0823,0.606,101.011,177326,4
indie,GUM,0.598,0.875,7,-5.66,1,0.31,0.0491,0.00114,0.342,0.616,168.871,215969,4
indie,Dady,0.744,0.559,0,-9.208,1,0.0273,0.133,0.621,0.102,0.574,114.998,278852,4
indie,Motel Marys,0.324,0.832,2,-5.95,1,0.0765,7.05e-5,0.0141,0.281,0.372,130.044,155846,4
indie,Sjowgren,0.673,0.739,1,-7.529,1,0.0266,0.0115,0.0162,0.371,0.961,111.968,195045,4
indie,Sylvan Esso,0.557,0.895,0,-6.547,1,0.0329,0.642,0.0186,0.254,0.591,119.993,212333,4
indie,Chuck Johnson,0.123,0.113,0,-20.897,1,0.0359,0.936,0.913,0.0733,0.0324,73.204,408603,4
indie,Blondie,0.343,0.901,2,-5.373,1,0.0419,0.00244,1.47e-4,0.0801,0.798,161.69,188427,4
indie,BENEE,0.911,0.811,11,-3.637,1,0.0509,0.00492,6.21e-6,0.209,0.97,119.054,168737,4
indie,Tiberius b,0.696,0.571,1,-5.472,1,0.0545,0.0285,0,0.0917,0.456,136.036,258337,4
indie,Nirvana,0.436,0.876,10,-4.902,0,0.0647,3.33e-5,1.04e-4,0.205,0.512,157.044,255080,4
indie,Hong Kong Express,0.637,0.287,11,-14.732,0,0.155,0.734,0.935,0.112,0.199,82.008,187317,4
indie,Damien Burbank,0.363,0.191,3,-19.055,0,0.0367,0.744,0,0.114,0.292,87.64,154511,4
indie,ESPRIT 空想,0.423,0.771,1,-8.259,1,0.0665,2.08e-4,0.852,0.371,0.194,90.1,172375,4
indie,Tupperwave,0.754,0.398,8,-12.924,1,0.0511,0.146,0.888,0.0688,0.953,177.993,169028,4
indie,Yeah Yeah Yeahs,0.562,0.903,8,-4.46,0,0.0296,1.87e-4,0.0939,0.298,0.791,132.009,221000,4
indie,Japanese Breakfast,0.653,0.875,2,-5.815,0,0.0274,0.00976,1.03e-5,0.329,0.61,109.988,195371,4
indie,Pépe,0.469,0.669,2,-9.473,1,0.0494,0.0385,0.529,0.0981,0.245,132.005,358282,4
indie,Editors,0.173,0.872,7,-4.39,0,0.0533,5.2e-4,0.0353,0.324,0.39,149.361,226427,4
indie,Ultravox,0.573,0.304,0,-14.31,1,0.0309,0.332,1.27e-6,0.111,0.256,102.686,182653,4
indie,Somerset,0.621,0.76,11,-7.493,0,0.0345,1.68e-4,0.225,0.14,0.839,119.993,244000,4
indie,King Gizzard & The Lizard Wizard,0.575,0.558,11,-10.254,1,0.0321,0.0518,0.276,0.118,0.826,155.894,273854,1
indie,Neil Cowley,0.448,0.154,10,-23.811,1,0.0405,0.795,0.878,0.275,0.154,79.955,278436,4
indie,ISLAND,0.553,0.806,10,-4.149,1,0.039,0.209,0.0112,0.0942,0.359,106.434,148280,4
indie,Nia Archives,0.609,0.868,7,-4.975,1,0.101,0.205,0.00129,0.106,0.705,175.11,142629,4
indie,Aura Blum,0.533,0.562,6,-6.664,0,0.0247,0.526,0.616,0.182,0.278,103.055,196408,4
indie,Fiona Apple,0.64,0.494,0,-8.14,1,0.0602,0.295,4.8e-6,0.248,0.547,119.854,201352,4
indie,Juan Pablo Vega,0.691,0.67,2,-7.093,0,0.0941,0.0757,0.0352,0.197,0.635,89.965,200000,4
indie,Alfie Templeman,0.787,0.852,5,-6.442,0,0.146,0.0175,7.24e-4,0.167,0.887,117.988,196039,4
indie,The Shins,0.515,0.848,9,-4.835,1,0.0375,4.86e-4,0,0.0946,0.475,119.84,287567,4
indie,Sarai Zak Levi,0.323,0.233,4,-13.149,0,0.0331,0.641,9.58e-4,0.183,0.152,124.621,138791,4
